"HolderAddress","Balance","PendingBalanceUpdate"
"0xb91de71780b2a77ff3ec736d2b56d6303274a555","1,000,009,528.441381609444593119","No"
"0x8bc2c2bf11119232d2503cea9bd57a4235ca922f","1,000,000,000.663250637333870708","No"
"0x05f7e361bed7e6831dbdba5c992e1c6e7650716e","1,000,000,000.270998243842914056","No"
"0xc9a1fe38f1d02d516155abfd89afd9ca7777e65d","1,000,000,000","No"
"0x0015bbfc25c9dfb0128153715898283c4143b20d","1,000,000,000","No"
"0xbe22a311d9c8cce76f0c2e92d3e68ccbf5867a63","999,050,226.06701522334737545","No"
"0x1a2a58361a396053ca42f2140c41240a0df0d91a","998,951,674.818340788679824951","No"
"0x677d1884272efc2a06975f56cc76e8ae63cdf10b","998,864,896.665538549859384099","No"
"0x71e000bda3d30a585135ef5eeb0b59bc36194fe2","996,000,000.241900280171099701","No"
"0x4d5b4c4fe155e1cffe2e2d1b1baadb4584fc287d","996,000,000","No"
"0x365ab952ca09d6355aaf054a80b0eb91f5c06d2c","996,000,000","No"
"0x5f80ed9a4c275085f3d7b2e9a6c524ec44691662","996,000,000","No"
"0x1636571f0ab633fc1a30888ca8921a799bc8fbd7","994,957,991.272335833400000165","No"
"0xed66e340c877d8f05b4563d680ec06ad8b839569","992,456,340.787377506462712678","No"
"0xff8dcd967a4d52fd023bd94b06fd1aecbdacaeda","991,882,610.005604467001295138","No"
"0x7df86dff550e2f0e9e9c09e299d032a6b64aaa35","991,171,624.485966430233981264","No"
"0x19b61ce07ccd3696cff4015d3db04e40df73ca60","991,144,538.735382871873277618","No"
"0x28e1fc6ad7fcdadb77d7490720028c19cb9d07a3","988,299,011.4617574192","No"
"0xb42e398a226e20e71adc8c13f5b609b1aeff7ca4","985,677,305.443068538791108016","No"
"0xbb88ea1ecc274a2b5616a01fd69c48440f33bac4","985,177,445.947035050763186751","No"
"0x6ef61319562eeb03f891236d4d3b3bb53484e80f","973,341,650.967040450508183843","No"
"0x7fdaebc08cb7abb889908d1fcb563e1ea96fd677","967,140,719.502090572205924434","No"
"0xbb365bc5e461e11a40b6f50e4347ee99d70d0047","967,140,643.395612803803118374","No"
"0xbd30890657c57a2a7d2955ea0338968cb21b3a9d","957,252,333.664476042678922885","No"
"0xbd323a898ea6011b5fa7536dd00ec38670b3e4d8","956,730,679.949832493511645794","No"
"0x8696573501151f2054649753b650d4a0c5a24078","954,345,316.756681553303191803","No"
"0x85395c6f6dc8181cb42d14ab9f11182032db5508","954,337,230.368655770663905752","No"
"0x6d606ed5c82b72e29809a6be7a206ab66c162d06","954,210,159.7626564636","No"
"0xae8d87bdcce132258e740dba1e4537b946b07058","950,355,793.567219221002174956","No"
"0x808f950d4785a7b26a17dfb1e25b60aaaaa9afb6","944,424,447.128932492969569391","No"
"0x6014cbf37beac21cf6f1ed62d57aa142391adc75","942,711,062.517373031284098071","No"
"0x64f6585dcf10b0e4adf527b1e178c94e6231d599","941,757,890.741386114369028837","No"
"0x13044fc217519957622c16f3cc4d4972fb18dd0f","940,812,967.34928","No"
"0x35f7d41e56b3715c5c8d1b883d31b73476730965","935,483,964.067104010096607302","No"
"0x060f0892ba76639d69f0c09cfed12ff7b6d71398","933,086,203.031829528898341892","No"
"0xb3db26249d80da8f307825198499ebe65d711ece","917,864,523.253033239750622378","No"
"0x65a0f64d520f8af841af9aa0d789ca05f07ca794","913,825,809.89482055436","No"
"0x5b688b80a62e110186f2ed3af23c630976265252","913,243,130.223243676153389736","No"
"0xf8d01e394307b46b0c3c7a4c7d0a3b068605d561","900,000,000","No"
"0xd0be1fded5d964619b92b3672c08c43305529be0","899,478,708.688153457537725843","No"
"0x9dc46307fd4218493b8431590c83ba44defce430","898,329,394.638428853084472765","No"
"0xf2ecf24ab74e3da659d533dc94860bf3b350c4a3","887,450,572.923469660874024154","No"
"0x8aec76f0a02323b888987553055a4cd8e6272e91","887,422,131.764424080421457248","No"
"0x66e12aebd1b493ffaf2e8f2d8526db1677941eaf","878,019,375.768","No"
"0x2e977055834d154a4567a4aee25c7248b20f2c93","877,337,321.8389841728878032","No"
"0xfa8022e2facbb1229b2c8a6fa27f25cb891c318b","875,338,518.147287372788834272","No"
"0xe96f8731dea71af14a2799b5d2576cc67d4434a0","873,507,965.074780779983336225","No"
"0x4d1c37c91958ea2890444266fb8e7ad1f4bec71b","872,123,785.486565084605676316","No"
"0x2ce5df791caa5ae69f15c9c7041fdaadfbdfc9b6","871,782,671.834001996","No"
"0xf9b474ec015878a1908e0869d03a5d71a4129878","870,966,325.635380090279486822","No"
"0x4291011bc48957f8a7b62559c727f82112aaff95","868,308,232.51180663805726925","No"
"0x4aeef517010299042ad26210f798404c554904df","864,418,450.975781940064949706","No"
"0x02c6963cda632be3c381343fb35905b8b8676c93","864,202,321.369246927815767279","No"
"0x18fdf6c376bb8d433b1d3170ab2e22080c7dac7f","862,363,287.312139810429855326","No"
"0xc56fb98dbaa4192df1cc175c5f970d2e4103decf","862,214,590.302","No"
"0x4b55dfb92952f3d2a94f514052cc0b58bcf16b2c","851,944,183.077976020946351273","No"
"0x5928e7e08d27d509353651c9489692fb5c73453b","850,893,223.997351326136033274","No"
"0xb5f364a743da058672193827157dbaaae45fffac","840,262,762.257703409041952566","No"
"0x47411f68aa675109d68cacd9cbd57b991f1cb0f3","839,514,103.300097867065119608","No"
"0x440787d201874691cb3fac957b85819f24b8d242","836,226,099.646005023079372213","No"
"0x3bbbee0b5c12eb50317b66f3db6cc7cf79b1ad9b","835,578,231.758773781133303568","No"
"0xad3da824fc5ca55e00f1a63d9394bb56cab1cd4d","834,314,981.769537457190720937","No"
"0x2a78abc3723d8296254effa33eb2fd1957808ca8","832,688,518.629797272500541889","No"
"0xce6ae7ce189a390e9f7af0c4280044d550da5eb4","822,861,303.44714947420226271","No"
"0x3c66a7ff98f64c7cb9fdc0f64d12f518c981f8e0","817,009,079.020053429420706085","No"
"0xacd244295b732977024f55a7b3c845e2f849c11c","815,376,316.190939770264223473","No"
"0x3bddcec392e54b303a42194fd57846d8df99b93e","813,403,987.74195082836","No"
"0xfd0acb34fe8cfc105c18b151482f6642f75037da","810,984,715.429583636177864408","No"
"0xfe625f31c60d92df560159a5056261d1be786bc2","810,178,984.12288872","No"
"0x9a5919f0508a1df283df89d0b832ee19a977042e","804,694,563.328","No"
"0xb375d1be52982e5f89631f6b56fda17fc7956df4","800,000,000.000008081445366204","No"
"0x8a76f3428ac3c9de20156d517797b5cc433c44dd","798,669,143.067667070243171619","No"
"0xe11454d130fc8e75b19696fce3038d585bb9ed34","798,284,211.568901190217075854","No"
"0xa15354ef7748349746bbe19316ac3fa1aa7c30f4","792,576,777.9658608","No"
"0x8255dc794753929c71e24387fbc64711e11eafc3","791,007,809.755082235887877939","No"
"0xb07a2e907c45f79fe48b36d2d34ebccebfcbfe1a","788,588,528.314373820950766785","No"
"0x68abfcd8e534a0f3a825397f9d1d23950c732fb1","785,624,715.574595637308454127","No"
"0x4465766143e2da328b8a291a0580e5667bc6bd47","778,340,867.183760465750260905","No"
"0xb8ed92693c6327eda4d87f65ffbcf2d358b15091","778,270,187.457315998365594268","No"
"0x76c4bcfdfb5af14b8f2a8012ddb29da89434a72b","777,793,763.894344951509828711","No"
"0xa486cd79256d2675f4d6822a5e9ad7594b18e636","776,817,743.592853957496177046","No"
"0x27c6fac4fc0704e72a831693ea60fb4eef5e9eb0","775,090,922.519859968997373525","No"
"0x71ebf5d17523249dc0064b5559d231778328775f","771,836,209.917805054274430355","No"
"0x653b1d0723ebf3dfd981fea294a7493e276e2db0","771,134,244.052398947572306313","No"
"0xdcfb68df7f9538d6c9058bbb1a7b5147c6534fe2","771,023,209.344773661897558018","No"
"0xc623786dbdcc60b4288a0412f53afd44966a6a28","770,752,097.052","No"
"0x4fc34fc211de4bfd3ddf61dab783e32675532fd9","769,717,104.802778210596773287","No"
"0x369892e40a12c40c59826380eef919594e63bcbb","766,335,629.79052108032","No"
"0x97bac2423d22c88569ecf93ed9272021dcec14a3","764,682,983.593915292084748882","No"
"0x5c679cf296cacbc2dbb34b8872ebb7a3bf5082de","761,280,532.59137171829998605","No"
"0xa2ff8d18bfdb201fc628c577b4d993ba23917827","759,921,030.70078310731614565","No"
"0xd0b90cbb64fd287cc849eeb9631a80bee9073d7c","759,799,930.52371128","No"
"0xcdf69466ae78680715060c00218f921d17c03396","759,327,567.766113513482344638","No"
"0x7fdb5cd00bb5bb0bd02ac37a7055e81c2cabaffb","755,042,469.60528","No"
"0xf5eda41255579bece12d07f56bb763e396035a5f","751,535,623.496891526291478001","No"
"0x534e2cad56602223444669a586e157cb94bfee43","751,496,973.153807982968545335","No"
"0x048b22209625dd5e12b8d542cd5b1664d47693f7","749,112,647.724105454977248208","No"
"0xd37a06c730af9e97728b0f45266e6d11c867c585","748,402,749.64734439109261091","No"
"0xbb6a23adb9bfc7f57c23d6d943b54cc66052a6cf","745,454,616.52619279904","No"
"0x31ea93d24b235082e043c7d79ba11a5a755d4130","743,690,906.995923990710174659","No"
"0x5462ef107899f80892f3b5df19aa1031f1b27717","741,145,824.66843104360266934","No"
"0x3c1befe05a4aa93c19f6986b2ac070660d35f97a","738,628,064.792468458355683924","No"
"0x22b16e3f18f0a99c184baae92b6d3536c0e323f0","737,685,841.258299469615243667","No"
"0xa89a77416cb348efcf1fe082c63249945b3b414b","737,644,219.957408694192862788","No"
"0x5a427223d38c1bf40262b8ab7d25c4506e7bf1b3","735,354,099.552622772433238373","No"
"0x0dcff9100f3166c1b9960563c183030344b3cc61","734,031,866.149348959108915373","No"
"0x9b4e2828f16c69a940c2499778069e4e49240c7b","733,276,351.518781640724430965","No"
"0xc45a917645b30ae64e94bca53b874a9d37dbc889","728,886,900.13296","No"
"0x7b8a84f5e5d62314f9cfc1d351c3763454f1bb73","721,880,093.330629069051045684","No"
"0x8c9867a60b55910669c88b9b926c2abd7dca5e11","717,564,322.159156065365582187","No"
"0x5619a580bde57bcbe4e16d2bdab74f09aab0f28e","714,466,987.72776","No"
"0x639562a9107563c0b1d4a4280b5711f8b40826a4","713,632,138.858573767351152761","No"
"0x3952319724b600e8f9c98d3143fdd5fd348d1337","712,112,342.654526789092732417","No"
"0xd1e4f2277b45c9f158263c4e3e7bdc6a5f211029","710,987,529.737677439199621044","No"
"0x1444d0da3d757848f13191512fd617aa924d249b","710,513,024.828574974342547798","No"
"0xec120e220962435e15ab954e2449f31e43afa079","708,324,093.699545222647094405","No"
"0x06ceabfc02e5f33c57a424b2d5402cb2080e7729","704,332,654.67023745472","No"
"0x08eb0761913be2fb7ebeb899f7a112c7c628bde3","700,000,000.000000061871574891","No"
"0x52d3d986567006bf695eb581eeb0213059f00d10","700,000,000","No"
"0x146cd2fcbdbac27e7a805588d3d02d9ccee85041","697,521,217.180038065723314636","No"
"0xfa49a4dd95c2f4eb1b7ffaa3969cd773a52b24fa","693,990,985.666772502383717176","No"
"0x34228349281b537575ad19f10faab7be206c0b9f","686,774,147.425145537521052389","No"
"0xe2825b98305970c215aeebec41041f18326910f6","683,363,597.422150261363125118","No"
"0xc78a08a0da4077d630672619bfd1df5fe926c8af","675,613,190.284241808575332403","No"
"0x12c55ec4eb7fed993fe2b318d818ebf6095d41fb","672,042,373.277106577772235399","No"
"0x671294753e6627a7e6c4ca4d41578ac4d43dbaef","670,215,959.142481955427436826","No"
"0xb0145df7b953e63e47c668eaff0c4a7585ec16ed","668,915,064.301730427120621586","No"
"0xd7edac620d592fed82a55104406c0cbea6d4cc9f","666,627,360.336701829219169934","No"
"0x524ea648d180f7cfc72e0dc2870818d04a461c57","664,526,481.01414610724","No"
"0x9d8cad2c91b3bfda773ee7bf6ddb47a8984d51ef","664,371,100.772641764773217437","No"
"0x6e3fcc131c161bc0c418a3e887e0907833f32af4","663,753,878.786710708690012286","No"
"0x06286d7714e55501012c57d8a65fc1e7e376ff5a","663,475,330.164753726695543585","No"
"0xf5809956b8819b39d8481789f372a5aa03ed7f92","663,246,946.746724724725295508","No"
"0xb3db143d7b7647a284663b25f9077cc60a14ce4f","663,021,178.555128551842414239","No"
"0x523a15e16b5c38d501a3e8c911df357b2add2c20","661,193,439.22124593706716976","No"
"0x7af5bfce459b8623fd56a741b39329186b980891","660,700,858.108317269065322228","No"
"0x35f13debf31430eb08bb07fb01431dd0e428c143","660,627,202.547631392619127072","No"
"0xa1bc30b7b93436f76f2289ac24ab97f40085fcdd","655,480,734.92989673416589901","No"
"0x02303cad7816168cdff903f49cb9b24dce993cc5","648,243,603.117152711687063935","No"
"0xbedeed4c14500402dcf1e8e3bfd0d6b0a3143a75","647,838,188.82721966973712","No"
"0xa61bb361246db05e23f47f085b37360b62636671","646,658,898.365608435618660386","No"
"0xe984166d59c96cf6f4d1e86a46154c20bcc1216b","646,237,571.265892846598506858","No"
"0x1dec47c98f14990cd2a2c736fddf05268288d73f","644,930,876.010001618492177061","No"
"0xd54b740da5f7573d318a0d9f278a0a8b94e1fe24","641,339,191.045174816216338481","No"
"0xa82f467e5cb2d11b2c826b8af0f26f6bc8fa275f","639,281,478.067214480025835548","No"
"0xd0a7967dc195a4803be6da928b811e474205f8a2","639,117,653.70492","No"
"0xa7530ade6d50498723bfcf8dc53a496cd17b2a26","637,793,588.7431049625628064","No"
"0xac594820b27e395cc8b1da544df135ec62d48e67","635,510,283.36995335308","No"
"0xc9554c227a8b78283f8938b81a54f3155a5e3996","634,784,772.944838064705136266","No"
"0x37bf9d7e59029b892b15ebc3b991f8b41f7ef3ee","634,488,316.544","No"
"0x8afdf598a05806e9fd6bd59cdf4fce1cf698f86c","631,971,086.246202347023571375","No"
"0x29f4b3df64f412239a21696d589115be212bc640","630,050,691.393030651748517404","No"
"0xd01ad0a3d3111cdf1cca8d108f52adb222b47d61","627,052,625.840585079487352093","No"
"0x8c01b3b3960c0c83795c7d4b006736544cba14e4","624,937,247.607486271104","No"
"0x48f181791800e2280d7f47495bd8bef2c48b0757","623,152,252.738053866622897554","No"
"0xce8205a445cc52ce9c21ea0d086c6126160100ba","620,262,934.954831369480402502","No"
"0x2e79cb6605866241b35d1adcd422795387100e87","618,494,404.506708519254155869","No"
"0x74d120332b685c798062aaa19f5fce3676ec0545","618,037,596.007169509918546011","No"
"0xafcc8c98c5313a955ebf430f75f7139fb80e8c48","614,922,870.062086487306273093","No"
"0x59cf3c41d5e470e68fa5cbed32cbd3f06e290642","613,865,814.347225196592377356","No"
"0x088b2900d6845cdcfe025e4a580d36b9a5d7005f","612,347,071.223645599531316409","No"
"0x365fd8d773fdcd22a1a1f64981648cdb265df765","611,908,081.831465904245231261","No"
"0xe569fa149e78f72a19b91949ef25487f30349cd3","610,413,861.064735102291202988","No"
"0x69b30b8869abeb67cfca4f4d89f6a4cb876892de","609,069,386.813819230155357015","No"
"0x54c13777a9cd4797885f54d719f836e5302a6bb4","608,865,548.861786860996666115","No"
"0xd1a0acfd4e2d211ad428b6150b86d945f5057ced","605,743,294.108598732350122764","No"
"0x7eaa591438c71584f704a1b85543bcc8101d680f","604,000,370.583794614666572067","No"
"0xd1c885c6a1b1bad1765f669f94e01ef54ad622da","600,787,200.00344911812","No"
"0x3cb35120e21537042ddb2793dd3c8a5d37aff67f","597,600,000","No"
"0x68a8e4d0b15a0d4c6c7f34b55ada2a0184dadda0","597,600,000","No"
"0x9e016e1b86dbc890cecf943371c72f27fdc08036","596,111,310.539316468368900461","No"
"0x432eb598f901bdff07de307c631ee953e8e6d5da","593,862,347.098045585803138866","No"
"0x092b8f9d54177886f7bacf4db4950593e42ea1c3","591,994,160.676597374015292059","No"
"0x475696e2f4182216afac875d673803310fa2f3b3","591,541,799.971974823339401864","No"
"0x636a03fd6c49c156c042bcc2fd9d36f78d4519a9","591,177,214.693638701307251621","No"
"0x8d30ba0c06a2c9717356e7ff5045becd16c2c15e","590,524,027.169847041039045414","No"
"0xda955d4f7790524fb26806c44c140b69414087b3","590,377,585.294625705264308771","No"
"0xae719ea6e4478cebda671f7387661fd9ed0d2f6c","586,078,613.693633662967337935","No"
"0xabb8da42cb64323ac93c269e3e8705b636bbf39c","584,864,273.9279591244","No"
"0x42f7a93ecdf1cc0cf261d108f8670eea6e4016c2","584,589,408.425171265218191305","No"
"0x58175d33774ade676e459448d0bd0178dbf86544","584,294,285.231373888520436174","No"
"0xd93baac5ae483d7e348afb290c0fa094559307d0","584,294,284.27703288431295062","No"
"0x1a50db6916ca1d8ea13f456692b5b02708db07b2","581,645,740.757130172272609123","No"
"0x4ba189f342dc4a86bfb21c354e9d4b938e5bd94e","580,996,455.959256644092364344","No"
"0x908da38ab5b36dd8b62fcae1dc7c8e63861532d3","580,737,042.168436462747390461","No"
"0x7b7a0805ea98e0bbfd2747b6376413eb29f9e3d9","580,717,488.150210233421913938","No"
"0x8209e7068c4697e6dadfeb9a84eb0136e1365b71","579,267,771.052224639062200362","No"
"0x5219a3ced6daa3c94551d67c923b1c99b8f9e48c","578,665,677.424409058258993643","No"
"0x174fcd300b4430a89c8c1f264cede134597efaf1","577,668,124.873166444742586512","No"
"0x206319e17a119d402eb2fab57bc603fa46544b4b","576,606,679.838308700188050833","No"
"0x02f4edce6cd5f32d5c8fbe759ca3e738118318f1","576,301,954.711568436","No"
"0x8304d65469c5e92fa529765019f8a8e14289873c","574,416,692.683968000486285363","No"
"0x44855a7b2867e193740cabbec560482ac32d6ee6","573,087,444","No"
"0xc0fd4ad2678cca1ff62e84d70745717ecdc78e0e","572,370,969.707616235139916578","No"
"0x1a2dd5bdb53a0cbfe8974217db6d671b926d5dee","572,138,823.272528266970688075","No"
"0x80307c86b40b95f803bdbb667f42c7e31329afa5","571,123,950.005385080810457658","No"
"0xa0e87d0ff06b099e60e299f6d66ceb3c892843e9","570,980,651.29961826474138941","No"
"0x5d5fd0f0dce9171700260df7fa9656e88b26d19f","570,793,090.6307914704","No"
"0xc87df46a803d6387b166ba0cb475cf5d4f566101","568,898,093.01036614351192044","No"
"0x4a34d03130503961f656fb9d26c5aec511d8eccc","568,405,307.702158460307544391","No"
"0x3b1ccb80591c8c3be5c35b9566137eea1d978213","566,657,268.000000000306545059","No"
"0x6f97e80c6564da2542bb666622ffc5a7169b90c3","566,616,037.542067763573347655","No"
"0xce9edf1dab151c98b892812731415b1ea15d55e3","566,441,896.170071201581166144","No"
"0xe547f8df2ffa745eb7482a2242317541f624d04a","566,326,345.93216555521958558","No"
"0xcdcad59424c60b5d4b0f586a05a435798fe9a478","565,563,103.797386303841085044","No"
"0x8159996bbc071c487a660ec9026cbe2cdcf31470","564,145,735.685012834143015314","No"
"0xaafa8b7abd5be9669602bb7bee5795c5121312ff","559,503,816.728595415452560523","No"
"0x65197fdf8de5ae05c3e622d116a682b01cf748d2","557,537,254.511291431537082076","No"
"0xfbfd06f89c349d75815919b4898e2a3a1c5cd84a","555,720,888.418912925657406132","No"
"0x6f306126965128fb0de4a9c8a25e2adadde27428","555,407,650.051623444160229917","No"
"0xb6f2b5d5b62616f322d93437459ae9a3479829fa","555,187,894.354061072281399994","No"
"0xe97079c3ea94169a834628844f77949eb8faf811","549,681,146.435798275817666329","No"
"0x41f3dbe78573d0b6737388a71834ec7d07157533","549,198,115.47063497689884455","No"
"0x2fc590b5015ecc722b26d9f7ded7a920c33bbd5d","549,016,133.425004175466343911","No"
"0xc01a5c7b8799e645023f70943221fd7bf7ab8549","543,750,732.329308682713470667","No"
"0x2bbad9b24288e2559d60423b9123e38a0ac54d3a","542,010,098.392180656332899724","No"
"0x858bc82061581024b807bb3b05b4914145f1c426","540,608,904.716708937534619748","No"
"0x3a85336148fa1d974bcd6284587c1656e8079e6a","540,346,048.051375782733441178","No"
"0x9f06f25a58aedcf45849544f3d1055acbff214d3","539,023,133.192863605838888717","No"
"0x614572182358d7df8b989ddc1b03e8bc0ce864f1","538,783,259.827490813748359247","No"
"0xcc67717e45e9b2e33e899e70123e9305a1eb6a75","538,576,272.742548152402321438","No"
"0xbeabc50c4f42fe460b50cd8b9c9587153e5f8a3c","536,445,572.11070652960174012","No"
"0xe71f8e1a5e8b703f05174b662a3da8f7dad5301c","536,215,636.4961817056","No"
"0x1e95b3743b9eed7ebd829ce1f5282a44eb8602ec","535,315,548.599116858314413833","No"
"0x3146afb28e390172eae49a62877c082280d3a533","534,978,214.034140631464582132","No"
"0xbcc6454f8a11fc2b5eb00714ceb64470df5c74f4","534,819,061.850103054781339125","No"
"0x496559c9bf300ad3a5af4f3e28bbd45b10d5b6b5","534,385,601.98052004811656668","No"
"0x80aa6a4f2bcf1899423b8f5624a36e2ec05b8585","533,904,745.55472","No"
"0xb89e0944934910b8d5b6d62844d541c4f89d4a8e","532,245,985.9760042459496","No"
"0xa04247a7de2b9018f3b05f0cf4e7342b85430140","529,508,385.581017808679611331","No"
"0xd06ecc6b8d277b68b90e74baabbfea1d8df14ba7","528,640,005.67666835","No"
"0xb38e1f5b6f95e56fe67e5cd55c5c4df3b9f940a6","525,728,519.95856560741214062","No"
"0xc96d924c90c60ba95d20313bc4f2965a00e6b5f2","524,635,364.38247856310032","No"
"0x3edc5f13fab158c7f7f0f90d3f06b2bc6e4af42c","523,889,471.0155219968","No"
"0x817507fd15177768c30ca95d475df6307d5c9d65","522,407,025.928721304","No"
"0x7c9ec4f65f971143ff36dcb16dd37c45d0d78fc4","521,344,183.26","No"
"0xf71cbe5b1d56ccc7f57337484d3681fd65434975","521,343,848.039872879576454262","No"
"0x744f8ed54b381c220f85ba1aa26926484694dd90","521,343,103.981483458675939878","No"
"0xeb6adb2a1cfacc15224435b007e504b93b2b5e37","520,184,129.947451997144793608","No"
"0x0e06b096b4004c35e7b2f45bbdfae538838c3231","517,769,117.665152","No"
"0x23ee6ca580596f47348a58d9994e22ace03421eb","517,333,238.190430364200493975","No"
"0x6ed9a4440526a696218fa89a70ffa43bb10a3c99","516,168,423.09934320384","No"
"0xe3be929014d26431c4575aec189a999aa1ec3bda","515,149,824.125423124811528525","No"
"0xfd97671833c001cf2aa36ead1a9ebbfe3f19c079","514,478,997.038094441189087549","No"
"0xa9a4daf0466c668567cfc8e755e0da519681f365","513,719,543.02687010809292029","No"
"0xe184b3320f2b69f92c217f6d6d4be424a56e3c50","513,428,468.865153716528949577","No"
"0x679c88c44c2f18057b799b15147bee6ba7192bfd","512,737,855.29030341671922939","No"
"0x11873d01417c3bc2f8767b7d8b222e918d59f099","512,544,528.24","No"
"0x96c14b2ff77a122069b04f5943da6acaf18ae93e","511,649,538.689293553286744475","No"
"0x994d566f58105bd7e0e36cff1ff8e3976f5d227d","511,450,405.033227006","No"
"0x5d4e4c62b83de46dca342ffcfb6207bfe1f05e96","510,332,471.315087122262251008","No"
